14:34:25,courseregistrationplatform-frontend-1,0.00%,47.7MiB / 15.62GiB
14:34:25,courseregistrationplatform-worker_1-1,0.92%,28.66MiB / 15.62GiB
14:34:25,courseregistrationplatform-worker_2-1,1.11%,29.74MiB / 15.62GiB
14:34:25,courseregistrationplatform-nginx-1,16.91%,75.11MiB / 15.62GiB
14:34:25,courseregistrationplatform-ai-server-1,0.18%,108MiB / 15.62GiB
14:34:25,courseregistrationplatform-db-1,3.00%,420.5MiB / 15.62GiB
14:34:25,courseregistrationplatform-rabbitmq-1,1.69%,153MiB / 15.62GiB
14:34:25,courseregistrationplatform-redis-1,6.60%,6.055MiB / 15.62GiB
14:34:25,courseregistrationplatform-grafana-1,0.06%,51.86MiB / 15.62GiB
14:34:25,courseregistrationplatform-prometheus-1,0.52%,38.18MiB / 15.62GiB
14:34:25,sugang-control-plane,11.26%,712MiB / 15.62GiB
14:34:25,sugang-worker,3.20%,555.6MiB / 15.62GiB
14:34:25,sugang-worker2,4.27%,1000MiB / 15.62GiB
14:34:25,biostream_api,7.49%,210.5MiB / 15.62GiB
14:34:25,biostream_mcp,0.00%,0B / 0B
14:34:25,biostream_qdrant,0.10%,149.4MiB / 15.62GiB
14:34:25,biostream_db,2.75%,36.36MiB / 15.62GiB
14:34:30,courseregistrationplatform-k6-run-09fad89f1bb0,39.16%,676.5MiB / 15.62GiB
14:34:30,courseregistrationplatform-backend_2-1,59.00%,83.85MiB / 15.62GiB
14:34:30,courseregistrationplatform-backend_1-1,60.92%,86.99MiB / 15.62GiB
14:34:30,courseregistrationplatform-frontend-1,0.00%,47.7MiB / 15.62GiB
14:34:30,courseregistrationplatform-worker_1-1,1.68%,29.07MiB / 15.62GiB
14:34:30,courseregistrationplatform-worker_2-1,1.37%,29.03MiB / 15.62GiB
14:34:30,courseregistrationplatform-nginx-1,17.55%,74.41MiB / 15.62GiB
14:34:30,courseregistrationplatform-ai-server-1,0.17%,108MiB / 15.62GiB
14:34:30,courseregistrationplatform-db-1,3.70%,420.3MiB / 15.62GiB
14:34:30,courseregistrationplatform-rabbitmq-1,1.46%,153MiB / 15.62GiB
14:34:30,courseregistrationplatform-redis-1,6.68%,6.07MiB / 15.62GiB
14:34:30,courseregistrationplatform-grafana-1,0.04%,51.86MiB / 15.62GiB
14:34:30,courseregistrationplatform-prometheus-1,0.09%,38.17MiB / 15.62GiB
14:34:30,sugang-control-plane,12.90%,711.1MiB / 15.62GiB
14:34:30,sugang-worker,4.50%,555MiB / 15.62GiB
14:34:30,sugang-worker2,3.46%,999.6MiB / 15.62GiB
14:34:30,biostream_api,7.73%,210.7MiB / 15.62GiB
14:34:30,biostream_mcp,0.00%,0B / 0B
